date,open,high,low,close,adj_close,volume,ticker
2018-03-05,140.96903232599442,141.17953178227515,139.65893834735576,140.41923506481547,140.41923506481547,7897467,AAPL
2018-03-06,140.44647094386195,142.91620040534843,140.44647094386195,142.41320928555757,142.41320928555757,9391176,AAPL
2018-03-07,142.1200023717207,142.1200023717207,139.37132357533415,140.59461873708975,140.59461873708975,8851658,AAPL
2018-03-08,140.9716984691381,140.9716984691381,139.2034216497678,139.71451380738176,139.71451380738176,9852737,AAPL
2018-03-09,140.00404842736432,141.9518856463035,140.00404842736432,141.0857348257362,141.0857348257362,7739022,AAPL
2018-03-12,141.0767470133771,142.39954655379952,140.34130930204768,141.3704279279236,141.3704279279236,8698483,AAPL
2018-03-13,141.47393882895003,146.6379416606105,141.47393882895003,145.87553261532116,145.87553261532116,4762633,AAPL
2018-03-14,145.87846803601818,147.8997536536757,145.7654633578904,146.83260850578307,146.83260850578307,9640421,AAPL
2018-03-15,146.70296573957455,147.71214941661208,146.0935070095726,146.90282821309233,146.90282821309233,4689162,AAPL
2018-03-16,146.59133654267612,148.70081692784808,146.37459655928066,147.53770674356437,147.53770674356437,5821994,AAPL
2018-03-19,147.9229605232417,147.9229605232417,142.98447602497515,143.47293711583134,143.47293711583134,8800393,AAPL
2018-03-20,143.14899994451218,143.352099964882,142.51623386204906,142.93416691346553,142.93416691346553,4642616,AAPL
2018-03-21,142.63550256544477,144.60802294036466,142.63550256544477,143.81713196137758,143.81713196137758,5509406,AAPL
2018-03-22,143.58178358023946,143.58178358023946,140.03082015391638,140.6901660682057,140.6901660682057,5715307,AAPL
2018-03-23,140.74201526007002,143.17417087473294,140.74201526007002,142.1125487855799,142.1125487855799,5629913,AAPL
2018-03-26,142.31169781980412,142.31169781980412,141.10850846207265,141.66289935078592,141.66289935078592,4769317,AAPL
2018-03-27,141.57092518423968,142.71349007342727,141.2595518835088,141.98652097846804,141.98652097846804,9305664,AAPL
2018-03-28,142.20934050032488,142.20934050032488,139.33551128347753,140.3750193280652,140.3750193280652,6518165,AAPL
2018-03-29,140.50915435401097,140.50915435401097,136.40759922626384,137.5352850797315,137.5352850797315,4168534,AAPL
2018-03-30,137.65988759163812,140.80175698247814,137.65988759163812,140.19552709159322,140.19552709159322,8024938,AAPL
2018-04-02,140.29465371361923,140.8424022761283,137.98103895968856,139.41172061790843,139.41172061790843,1565688,AAPL
2018-04-03,139.51195393661877,139.69767075187795,138.7422417769912,139.2199562644346,139.2199562644346,4728586,AAPL
2018-04-04,139.56370435993364,139.56370435993364,137.74290617339688,138.35945395557,138.35945395557,6674169,AAPL
2018-04-05,138.6377522400924,138.78906522031295,136.36695079824167,137.5780080092773,137.5780080092773,4596966,AAPL
2018-04-06,137.61877258570163,139.6299742254122,137.25092787331639,138.4404510493643,138.4404510493643,1806452,AAPL
2018-04-09,138.80841063471448,139.47171634468543,137.4986641935621,138.48519026912376,138.48519026912376,2727472,AAPL
2018-04-10,138.46636980656854,138.46636980656854,136.39703657196134,136.91401978059992,136.91401978059992,7880012,AAPL
2018-04-11,136.7918160366768,136.79218338794067,134.37273533198965,135.58245935996516,135.58245935996516,7230983,AAPL
2018-04-12,135.5648449781647,135.5648449781647,133.96940089502002,134.62510864233457,134.62510864233457,3196683,AAPL
2018-04-13,134.69199247727343,137.403590948503,134.69199247727343,136.57039571197055,136.57039571197055,5333052,AAPL
2018-04-16,136.58871451845857,136.58871451845857,133.31131894474177,134.31499412537335,134.31499412537335,2233891,AAPL
2018-04-17,134.57146189106544,138.74560877168173,134.57146189106544,138.02237593915905,138.02237593915905,5860386,AAPL
2018-04-18,137.75353637948513,137.75353637948513,133.66666515856426,134.17568154412479,134.17568154412479,3757310,AAPL
2018-04-19,134.3326294654409,134.3326294654409,131.1494661912779,132.19983928085443,132.19983928085443,3820030,AAPL
2018-04-20,132.03124402374738,133.06206111506177,131.82438025763074,132.44322068634625,132.44322068634625,7389723,AAPL
2018-04-23,132.6468108602429,134.42334397908448,131.0109812592841,132.71716261918428,132.71716261918428,2918708,AAPL
2018-04-24,132.72154161503923,132.81732040037275,132.08866932192788,132.45299486115033,132.45299486115033,1719853,AAPL
2018-04-25,132.46353645093265,133.436668088358,132.46353645093265,133.12286332366006,133.12286332366006,3959978,AAPL
2018-04-26,133.52660598352318,137.1857534448071,133.52660598352318,136.71719646821592,136.71719646821592,3269669,AAPL
2018-04-27,136.77829144018295,140.44732922427798,136.77829144018295,139.7412412488091,139.7412412488091,8710219,AAPL
2018-04-30,139.40408964951683,139.6289216452623,137.85566043031528,138.7422910377888,138.7422910377888,7102540,AAPL
2018-05-01,138.45003262587855,142.8411973372271,138.45003262587855,142.10458063502801,142.10458063502801,2454614,AAPL
2018-05-02,142.04266495195645,142.04266495195645,140.64485605894208,141.04065743792086,141.04065743792086,5403468,AAPL
2018-05-03,140.54338722358025,142.6405022910446,140.54338722358025,142.10207064035717,142.10207064035717,5825206,AAPL
2018-05-04,141.97735459593636,141.97735459593636,138.6681041887331,139.64212203067382,139.64212203067382,7184424,AAPL
2018-05-07,139.43221141170778,143.02821380435137,139.43221141170778,142.17529948219263,142.17529948219263,8904716,AAPL
2018-05-08,141.98334966628997,141.98334966628997,137.6646533420101,138.8009573961606,138.8009573961606,5061620,AAPL
2018-05-09,138.81762585860827,142.19218472502544,138.81762585860827,140.87968534702816,140.87968534702816,8479993,AAPL
2018-05-10,140.89503619922576,142.81785484366998,140.89503619922576,142.0847432099462,142.0847432099462,2812996,AAPL
2018-05-11,141.95400905866532,142.74127906553994,140.40088562743338,141.57108234648666,141.57108234648666,8734374,AAPL
2018-05-14,141.26126263393977,145.45617525987825,141.26126263393977,144.0752911938196,144.0752911938196,5852628,AAPL
2018-05-15,143.9879206606817,145.6558089100511,143.9879206606817,145.03389591383083,145.03389591383083,4168972,AAPL
2018-05-16,145.42328278229874,145.59624470395357,144.18426403845493,144.89025437120424,144.89025437120424,7755556,AAPL
2018-05-17,144.39489942191472,144.39489942191472,142.5541353992517,143.25952961786314,143.25952961786314,9299386,AAPL
2018-05-18,143.18533182724343,144.75526481656573,142.55561811676972,143.65544146666772,143.65544146666772,6750945,AAPL
2018-05-21,143.7891635991973,143.7891635991973,138.0092288335743,139.24091675971405,139.24091675971405,6700570,AAPL
2018-05-22,138.76292161977076,141.37680124580848,138.76292161977076,141.09016730560603,141.09016730560603,8668770,AAPL
2018-05-23,141.4105412222806,143.11872741362333,140.22293026316078,141.67082883839205,141.67082883839205,2553467,AAPL
2018-05-24,141.6250229383971,141.6250229383971,138.7718572473064,139.6793168879016,139.6793168879016,2457913,AAPL
2018-05-25,139.57530308174128,142.39352202698916,139.41515222942613,140.90433712820763,140.90433712820763,2777044,AAPL
2018-05-28,140.70519716189636,140.70519716189636,135.62336037472892,137.05916522887108,137.05916522887108,4002604,AAPL
2018-05-29,137.65327402400155,139.50190129088293,137.65327402400155,139.14145522254452,139.14145522254452,4411907,AAPL
2018-05-30,138.92318116539482,138.92318116539482,137.17853403078442,137.2132534684508,137.2132534684508,9839652,AAPL
2018-05-31,137.17749055263712,137.17749055263712,135.38611390789043,136.16992581919226,136.16992581919226,8381131,AAPL
2018-06-01,136.09170957591525,136.5001794011495,135.25113401463813,135.87565670789382,135.87565670789382,1866385,AAPL
2018-06-04,135.4566626109013,135.4566626109013,133.08769021165517,134.22391913222535,134.22391913222535,1878298,AAPL
2018-06-05,134.1595128427268,134.1595128427268,130.38200856869776,130.98376546595802,130.98376546595802,8991243,AAPL
2018-06-06,131.08583970186191,136.67913268924275,131.08583970186191,136.19540056144137,136.19540056144137,3510206,AAPL
2018-06-07,135.9725911190755,135.9725911190755,131.1723222236758,132.05561179072433,132.05561179072433,9811672,AAPL
2018-06-08,131.81745394649738,134.02393391074423,131.81745394649738,133.47972868604668,133.47972868604668,6915889,AAPL
2018-06-11,133.18630783344847,133.18630783344847,129.23423337722016,130.15784878579186,130.15784878579186,9447561,AAPL
2018-06-12,130.19179081174485,133.0992251160626,130.19179081174485,132.54181688874522,132.54181688874522,4755586,AAPL
2018-06-13,132.6170568813781,133.72050525442506,132.6170568813781,133.1699711103593,133.1699711103593,1875860,AAPL
2018-06-14,133.23745593109274,138.3522896590666,133.23745593109274,136.76202125666066,136.76202125666066,2857516,AAPL
2018-06-15,136.9783836189433,136.9783836189433,136.47899581203677,136.59385975189215,136.59385975189215,3743342,AAPL
2018-06-18,136.4563363436079,137.03405480026944,135.8870210785927,136.46053793943108,136.46053793943108,1279469,AAPL
2018-06-19,136.68662896702477,139.06665523673595,136.68662896702477,138.0863843435494,138.0863843435494,7775061,AAPL
2018-06-20,138.01909125830718,140.499378960151,138.01909125830718,139.54853388219738,139.54853388219738,1334776,AAPL
2018-06-21,139.42434804034738,139.42434804034738,135.80251751485062,136.97568765021003,136.97568765021003,5884229,AAPL
2018-06-22,137.21594302784067,137.21594302784067,135.07679130693768,135.93616358657076,135.93616358657076,5541255,AAPL
2018-06-25,136.62444624438265,138.77402443536567,136.62444624438265,138.15752581927592,138.15752581927592,9442799,AAPL
2018-06-26,137.80353349076518,138.9164581860765,136.7107433672831,137.8136007766798,137.8136007766798,1994033,AAPL
2018-06-27,137.90207142170007,137.90652391243495,135.0218563266054,136.46419011952017,136.46419011952017,4821397,AAPL
2018-06-28,136.16199762445083,137.98412738152638,136.16199762445083,137.0760051166542,137.0760051166542,5842198,AAPL
2018-06-29,137.27738713101257,138.68038611548874,136.010835414075,137.34561076478187,137.34561076478187,8756185,AAPL
2018-07-02,137.6034709628438,139.23217057378815,137.6034709628438,138.50965004852915,138.50965004852915,7494276,AAPL
2018-07-03,138.71028821320027,138.71028821320027,134.6526474092041,136.14595962586662,136.14595962586662,9137940,AAPL
2018-07-04,136.3341180853597,136.3341180853597,131.54397329429534,132.7658461954885,132.7658461954885,7146123,AAPL
2018-07-05,132.95827439979868,132.95827439979868,129.75318514101505,130.9299362629005,130.9299362629005,3171539,AAPL
2018-07-06,130.88244317109573,130.88244317109573,126.67794825079376,127.55833033737562,127.55833033737562,7458481,AAPL
2018-07-09,127.51715993058721,128.83594004588545,127.15978073312269,127.99786038950407,127.99786038950407,2270758,AAPL
2018-07-10,127.76893063489095,129.1765690193372,127.76893063489095,128.53070388550282,128.53070388550282,9953531,AAPL
2018-07-11,129.15431232846643,131.1603726007433,129.15431232846643,130.72668748970963,130.72668748970963,5114627,AAPL
2018-07-12,130.7630682753003,132.8202089655965,130.7630682753003,131.9435273050329,131.9435273050329,9275777,AAPL
2018-07-13,132.320666259995,132.320666259995,129.5291972512628,130.30791567451203,130.30791567451203,9411878,AAPL
2018-07-16,129.79574180269077,130.11152081352125,129.0577873845481,129.58465409903468,129.58465409903468,9048833,AAPL
2018-07-17,129.765443224319,129.765443224319,127.87286374035021,128.29634517020708,128.29634517020708,5520387,AAPL
2018-07-18,128.14697905762017,128.14697905762017,125.12806982516744,126.4756649862878,126.4756649862878,8484399,AAPL
2018-07-19,126.73751612058165,127.63480113911486,125.94632546320604,126.79056330116045,126.79056330116045,5738377,AAPL
2018-07-20,126.98671964105996,126.98671964105996,125.80112721198417,126.05910286119925,126.05910286119925,1350649,AAPL
2018-07-23,125.78675382029914,129.21689496706026,125.78675382029914,128.13095111234068,128.13095111234068,5181603,AAPL
2018-07-24,128.17834672907748,128.17834672907748,126.22391019457588,126.6954544711679,126.6954544711679,5938935,AAPL
2018-07-25,126.84346054941678,129.8012964241919,126.84346054941678,129.51761874725514,129.51761874725514,9984203,AAPL
2018-07-26,129.57446858802692,133.32170762985808,129.57446858802692,132.78356877298404,132.78356877298404,8419979,AAPL
2018-07-27,133.0834093257671,134.73591470712998,133.0834093257671,134.0988690576211,134.0988690576211,7986221,AAPL
2018-07-30,133.5724679441806,137.26391876355234,133.5724679441806,136.32712309195108,136.32712309195108,6061144,AAPL
2018-07-31,136.89346650696808,136.89346650696808,132.8938838599821,133.238659728615,133.238659728615,6630582,AAPL
2018-08-01,133.22986163682762,133.49764846364386,132.32242133425618,132.91003489895002,132.91003489895002,9506591,AAPL
2018-08-02,133.46701328515746,134.0935998160707,131.98134384618226,133.03747183112648,133.03747183112648,2095764,AAPL
2018-08-03,132.72915192949162,136.6751483280617,132.72915192949162,135.68238137708883,135.68238137708883,8337932,AAPL
2018-08-06,135.86324414113412,138.46446917528675,135.86324414113412,137.50439636067688,137.50439636067688,6225348,AAPL
2018-08-07,137.370775292617,139.8857816693189,137.370775292617,139.0809126058542,139.0809126058542,1654147,AAPL
2018-08-08,138.97861750170796,141.16008937795328,138.50352659255327,139.83180798525328,139.83180798525328,6152626,AAPL
2018-08-09,139.91356684166615,141.3738091364235,139.10917783887007,140.24149348764678,140.24149348764678,6434506,AAPL
2018-08-10,140.18723810447852,140.3657120025251,138.3761771385742,139.37094457054965,139.37094457054965,8872369,AAPL
2018-08-13,139.59035175851238,139.59035175851238,136.0421759460549,136.52350071947896,136.52350071947896,8987657,AAPL
2018-08-14,136.62502433843713,137.52396043420757,136.29010090407166,136.90703066913963,136.90703066913963,2787934,AAPL
2018-08-15,136.69412963860728,136.72504253739805,134.9863042578159,135.85567339760698,135.85567339760698,4546344,AAPL
2018-08-16,135.9889187845299,135.9889187845299,130.64484490790989,131.80189843440883,131.80189843440883,2801848,AAPL
2018-08-17,131.80383518853816,132.13923749461037,131.06310746078503,131.6011724776977,131.6011724776977,3234767,AAPL
2018-08-20,131.51884762792218,132.2538188516037,131.51884762792218,131.96954502450853,131.96954502450853,5454740,AAPL
2018-08-21,131.55998187488208,133.13430651951745,131.55998187488208,132.60510448939027,132.60510448939027,6216086,AAPL
2018-08-22,132.7544666687064,133.61995670042685,131.09950685603027,132.35973177822856,132.35973177822856,2579914,AAPL
2018-08-23,132.27125853863308,132.27125853863308,129.1375463696719,130.23024512341698,130.23024512341698,3066539,AAPL
2018-08-24,130.2790170860182,130.5236340309211,129.28153743114362,129.90258573103236,129.90258573103236,3873000,AAPL
2018-08-27,129.64536447836835,130.92499671536297,128.23076356274635,129.57788013905466,129.57788013905466,9011218,AAPL
2018-08-28,129.31086254409976,129.73593034663327,128.58929701034742,129.16261367849035,129.16261367849035,9570520,AAPL
2018-08-29,128.88099352474043,131.71714469579538,128.88099352474043,130.87383848253643,130.87383848253643,4280704,AAPL
2018-08-30,130.72947305264697,130.72947305264697,127.36161646166934,128.35175078368007,128.35175078368007,6455861,AAPL
2018-08-31,128.76760406264052,128.76760406264052,125.59822993477707,126.30761802803283,126.30761802803283,2244264,AAPL
2018-09-03,126.653588553226,126.653588553226,123.6385564235732,124.79396309176664,124.79396309176664,5430729,AAPL
2018-09-04,124.88326267158965,125.39479883096581,123.62712238407003,124.51096060751792,124.51096060751792,6605696,AAPL
2018-09-05,124.49118856979307,128.58827501989003,124.49118856979307,127.71705577163495,127.71705577163495,6950154,AAPL
2018-09-06,127.57738717784585,128.14672991602407,126.6226382874769,127.38468410175048,127.38468410175048,5386885,AAPL
2018-09-07,127.41814621877346,130.31034197840896,127.41814621877346,129.1233298009511,129.1233298009511,4263255,AAPL
2018-09-10,128.87834182981322,128.87834182981322,127.44301349991247,127.88238676522963,127.88238676522963,6022623,AAPL
2018-09-11,127.95215755977031,132.3285888585158,127.95215755977031,131.4161465491642,131.4161465491642,8820110,AAPL
2018-09-12,131.58524198577408,132.5677481026373,130.76200807263783,131.66487808763756,131.66487808763756,4618555,AAPL
2018-09-13,131.50797564285804,131.50797564285804,125.62867356705569,126.26532878105401,126.26532878105401,1137384,AAPL
2018-09-14,126.3125183008987,127.89700490244057,126.3125183008987,127.61963049713756,127.61963049713756,9166818,AAPL
2018-09-17,127.653099762029,129.37376958307857,127.653099762029,128.67304697272382,128.67304697272382,1013665,AAPL
2018-09-18,128.5893167635911,128.5893167635911,127.30961677252591,127.8618141322133,127.8618141322133,8357699,AAPL
2018-09-19,127.92769245811729,130.30804336052293,127.92769245811729,129.2498413853807,129.2498413853807,1785368,AAPL
2018-09-20,128.50538901425503,132.56151528955382,128.50538901425503,131.33050990888157,131.33050990888157,3387892,AAPL
2018-09-21,130.8233651117319,131.59767331581014,130.4574778598245,131.02757558781732,131.02757558781732,7135050,AAPL
2018-09-24,131.46042262899778,131.46042262899778,130.22658291497467,130.64675861534118,130.64675861534118,1227792,AAPL
2018-09-25,130.5881772613691,131.9944914800848,130.5881772613691,131.31940412272547,131.31940412272547,9651879,AAPL
2018-09-26,131.28294874880376,131.78387677120796,129.72670311979354,130.75528994550075,130.75528994550075,5086099,AAPL
2018-09-27,130.33999544591313,130.33999544591313,129.24867181885324,129.73382054716782,129.73382054716782,2748070,AAPL
2018-09-28,129.94924079557526,129.94924079557526,126.21162083873477,127.01710984634538,127.01710984634538,8912065,AAPL
2018-10-01,127.02982403041261,127.18325527979164,124.40791461062994,125.79558494521079,125.79558494521079,5784195,AAPL
2018-10-02,126.16795583734273,126.16795583734273,122.39954413770518,123.4895397494181,123.4895397494181,8322202,AAPL
2018-10-03,123.74900501061185,124.80657012921182,123.3178789865012,124.06222455785651,124.06222455785651,7502802,AAPL
2018-10-04,123.91657656521546,123.91657656521546,121.2437630106537,121.75220159652793,121.75220159652793,6701809,AAPL
2018-10-05,121.3634775017387,123.42831164864059,121.3634775017387,122.57270919703794,122.57270919703794,4309792,AAPL
2018-10-08,122.5377510180786,122.5377510180786,117.41898063441622,117.94316901141715,117.94316901141715,3935434,AAPL
2018-10-09,117.64804304555341,118.85455815518678,117.4025334243625,118.12854578977465,118.12854578977465,3857803,AAPL
2018-10-10,118.03972220661387,118.2749416297376,116.7733239393245,117.52413278453105,117.52413278453105,5895019,AAPL
2018-10-11,117.38498476389626,118.73470169241803,117.38498476389626,118.07328994129851,118.07328994129851,9727244,AAPL
2018-10-12,117.90501350359148,117.90501350359148,116.47364669895993,116.61646706096332,116.61646706096332,3247041,AAPL
2018-10-15,116.75429085861487,116.75429085861487,114.77921409615378,115.47980512088994,115.47980512088994,9873078,AAPL
2018-10-16,115.48798180169454,117.45795113506652,115.48798180169454,116.75191577073922,116.75191577073922,2996861,AAPL
2018-10-17,116.81676229489914,119.26829785444997,116.81676229489914,118.25629728451852,118.25629728451852,5475857,AAPL
2018-10-18,118.24894022578047,119.40383129237051,117.94945132146273,118.67664130691662,118.67664130691662,1156659,AAPL
2018-10-19,118.50891313639535,118.50891313639535,116.36964615049942,116.44942913753245,116.44942913753245,8853021,AAPL
2018-10-22,116.1754983195811,118.6421820622015,116.1754983195811,118.30032860367909,118.30032860367909,8389617,AAPL
2018-10-23,117.76319975662565,118.35021013836389,116.9066758816749,117.6284430100194,117.6284430100194,9823246,AAPL
2018-10-24,117.84269457409256,117.84269457409256,113.37596196015583,114.23809535943923,114.23809535943923,4946699,AAPL
2018-10-25,114.25190974569531,115.86357566571084,114.25190974569531,115.68575611317378,115.68575611317378,4138269,AAPL
2018-10-26,115.6212935067506,115.6212935067506,114.18620347129465,114.78424499095605,114.78424499095605,7213258,AAPL
2018-10-29,114.96047641730851,117.76654015688763,114.96047641730851,117.28350497612252,117.28350497612252,7952811,AAPL
2018-10-30,117.45627985249354,117.45627985249354,115.62000050963397,116.19630165615379,116.19630165615379,2777631,AAPL
2018-10-31,116.20785447280183,116.20785447280183,114.4356700268521,114.75252697911311,114.75252697911311,4061325,AAPL
2018-11-01,114.7615444840708,115.70053087792921,114.15182171583251,114.92617629688087,114.92617629688087,6436921,AAPL
2018-11-02,115.26955478149655,120.21300305854733,115.26955478149655,119.49193724741087,119.49193724741087,9904585,AAPL
2018-11-05,119.32772862700445,119.32772862700445,115.0536254726055,115.1896657776272,115.1896657776272,8619151,AAPL
2018-11-06,114.86585790596467,115.7545064103899,114.37683582291407,115.06567111665198,115.06567111665198,8169497,AAPL
2018-11-07,114.95595465454731,116.47756045649999,114.95595465454731,115.83125533419691,115.83125533419691,2580714,AAPL
2018-11-08,115.96355384691365,115.96355384691365,113.26762888803417,114.09118645873852,114.09118645873852,3504641,AAPL
2018-11-09,114.03857076185639,114.03857076185639,112.15219417711843,112.8133912135744,112.8133912135744,6015390,AAPL
2018-11-12,112.84765299572267,113.55681291867548,112.77175846142934,113.16428569005241,113.16428569005241,4442244,AAPL
2018-11-13,113.4632430071434,114.88400443905473,113.4632430071434,114.34530135289009,114.34530135289009,3478966,AAPL
2018-11-14,114.49774702322736,114.88145768950612,113.18073283927785,114.031095264392,114.031095264392,8737441,AAPL
2018-11-15,114.23004139794568,114.23004139794568,113.11777887277563,113.5060801061775,113.5060801061775,9534543,AAPL
2018-11-16,113.38334963887169,115.07900237443309,113.17520028450899,114.12710132947103,114.12710132947103,1985523,AAPL
2018-11-19,113.79539221178419,115.92067667833511,113.79539221178419,115.4770085457332,115.4770085457332,1590053,AAPL
2018-11-20,115.8622537450113,120.59285119580716,115.8622537450113,119.68431575754566,119.68431575754566,6767341,AAPL
2018-11-21,119.47657445213333,119.47657445213333,117.2336595133425,118.23581958495868,118.23581958495868,8231403,AAPL
2018-11-22,118.43169743706429,121.1505489732623,118.43169743706429,120.48493193998317,120.48493193998317,1071581,AAPL
2018-11-23,120.43366344485267,120.6803234997266,119.25062565680435,119.96547457826547,119.96547457826547,7859249,AAPL
2018-11-26,119.64178053486737,119.64178053486737,117.11737515581721,118.26814918705743,118.26814918705743,1585141,AAPL
2018-11-27,118.19965610758184,118.19965610758184,117.23673923745835,117.6948602578882,117.6948602578882,3529867,AAPL
2018-11-28,117.58576377733363,119.78766740908756,117.58576377733363,118.7375291757667,118.7375291757667,6295006,AAPL
2018-11-29,118.66678620456642,120.83730897525538,118.09237990364178,119.46484443944858,119.46484443944858,6344141,AAPL
2018-11-30,119.67702957444445,121.54720056818259,119.26133059957824,120.40426558388042,120.40426558388042,9597805,AAPL
2018-12-03,120.48716503592753,120.48716503592753,117.54748891925638,117.86570187756477,117.86570187756477,6023214,AAPL
2018-12-04,118.00022796276832,118.37324113020206,116.33406986260034,117.3536554964012,117.3536554964012,5941006,AAPL
2018-12-05,117.29428888441055,117.69744678147491,116.4917487483974,117.09459776493615,117.09459776493615,8247445,AAPL
2018-12-06,117.0954865366415,118.83656190215716,116.956702007072,117.89663195461458,117.89663195461458,7109481,AAPL
2018-12-07,118.42675587190723,118.42675587190723,112.90954290395376,113.28212486057032,113.28212486057032,6074651,AAPL
2018-12-10,113.20742563632335,113.20742563632335,110.46337561263275,110.98488972814997,110.98488972814997,3616814,AAPL
2018-12-11,111.0658626270526,111.0658626270526,110.69177357976393,110.74237346877575,110.74237346877575,6680649,AAPL
2018-12-12,110.55056161344821,112.37614166792575,110.55056161344821,111.51975393573056,111.51975393573056,7065469,AAPL
2018-12-13,111.50687929039334,112.45502770205434,111.50687929039334,112.35905088007026,112.35905088007026,3629363,AAPL
